ccn,location,latitude,longitude,block,offensekey,offensegroup,method,offense,sector,start_date,end_date,shift,year,neighborhood_cluster,psa,census_tract,ward,bid,district,ucr-rank,voting_precinct
25023593,"38.8984847701,-76.9503348985",38.89848477,-76.9503349,600 - 629 block of kenilworth terrace ne,property|motor vehicle theft,property,others,motor vehicle theft,6D1,17-02-2025,17-02-2025,evening,2025,cluster 30,601,9602,7,Unknown,6,8,precinct 100
25000234,"38.9564927173,-76.9906721843",38.95649272,-76.99067218,5300 - 5499 block of eastern avenue ne,property|theft f/auto,property,others,theft f/auto,4D2,21-12-2024,02-03-2025,day,2025,cluster 19,406,9508,5,Unknown,4,7,precinct 66
25018596,"38.8775297907,-76.9961872137",38.87752979,-76.99618721,7th street se and l street se,property|theft f/auto,property,others,theft f/auto,1D3,07-02-2025,07-02-2025,evening,2025,cluster 27,106,7203,8,capitol riverfront,1,7,precinct 131
25019632,"38.9175562877,-77.0296206817",38.91755629,-77.02962068,2000 - 2099 block of 13th street nw,property|theft f/auto,property,others,theft f/auto,3D2,09-02-2025,09-02-2025,evening,2025,cluster 3,305,4401,1,Unknown,3,7,precinct 22
25025952,"38.9388074777,-77.0603962082",38.93880748,-77.06039621,3700 - 3899 block of connecticut avenue nw,property|motor vehicle theft,property,others,motor vehicle theft,2D1,22-02-2025,22-02-2025,evening,2025,cluster 12,203,1304,3,Unknown,2,8,precinct 34
25003154,"38.972985346,-77.0269574403",38.97298535,-77.02695744,6800 - 6899 block of georgia avenue nw,property|theft/other,property,others,theft/other,4D1,26-12-2024,28-12-2024,evening,2025,cluster 17,401,10300,4,Unknown,4,6,precinct 63
25016690,"38.9122304456,-77.004475666",38.91223045,-77.00447567,1617 - 1699 block of eckington place ne,property|motor vehicle theft,property,others,motor vehicle theft,5D1,03-02-2025,03-02-2025,midnight,2025,cluster 21,502,8702,5,noma,5,8,precinct 75
25005212,"38.8436833988,-76.9868549803",38.8436834,-76.98685498,1300 - 1369 block of savannah street se,property|theft/other,property,others,theft/other,7D2,12-01-2025,12-01-2025,day,2025,cluster 38,705,7304,8,Unknown,7,6,precinct 120
25022260,"38.9442490325,-77.0626096072",38.94424903,-77.06260961,3000 - 3099 block of veazey terrace nw,violent|robbery,violent,others,robbery,2D1,15-02-2025,15-02-2025,midnight,2025,cluster 12,203,1303,3,Unknown,2,4,precinct 34
25016053,"38.9137237946,-77.0396137664",38.91372379,-77.03961377,1726 - 1799 block of new hampshire avenue nw,property|theft f/auto,property,others,theft f/auto,3D3,02-02-2025,02-02-2025,evening,2025,cluster 6,301,5302,2,Unknown,3,7,precinct 15
25420343,"38.8973390202,-77.0136502546",38.89733902,-77.01365025,2nd street nw and f street nw,property|theft f/auto,property,others,theft f/auto,1D1,27-12-2024,27-12-2024,evening,2025,cluster 8,101,5900,6,downtown,1,7,precinct 1
25006958,"38.9080849512,-77.0027025147",38.90808495,-77.00270251,200 - 299 block of florida avenue ne,property|motor vehicle theft,property,others,motor vehicle theft,5D1,15-01-2025,15-01-2025,evening,2025,cluster 23,501,8702,5,noma,5,8,precinct 75
25024334,"38.9005234588,-77.0171896993",38.90052346,-77.0171897,400 - 457 block of massachusetts avenue nw,property|motor vehicle theft,property,others,motor vehicle theft,1D1,18-02-2025,19-02-2025,evening,2025,cluster 8,101,4702,6,mount vernon triangle cid,1,8,precinct 1
25018921,"38.9111234252,-77.0204113122",38.91112343,-77.02041131,600 - 623 block of q street nw,property|theft f/auto,property,others,theft f/auto,3D2,07-02-2025,08-02-2025,day,2025,cluster 7,308,4801,2,Unknown,3,7,precinct 18
25021864,"38.9025160315,-76.9762144239",38.90251603,-76.97621442,900 - 999 block of 19th street ne,property|motor vehicle theft,property,others,motor vehicle theft,5D3,13-02-2025,14-02-2025,day,2025,cluster 23,507,8904,5,Unknown,5,8,precinct 79
25013786,"38.8296259388,-76.9943909528",38.82962594,-76.99439095,740 - 829 block of barnaby street se,property|theft/other,property,others,theft/other,7D3,09-12-2024,02-03-2025,day,2025,cluster 39,706,9802,8,Unknown,7,6,precinct 125
25014042,"38.8661495781,-76.9891930667",38.86614958,-76.98919307,2000 - 2098 block of martin luther king jr avenue se,property|motor vehicle theft,property,others,motor vehicle theft,7D1,29-01-2025,29-01-2025,midnight,2025,cluster 28,701,7503,8,anacostia,7,8,precinct 114
25017115,"38.9382414145,-77.0613987583",38.93824141,-77.06139876,3000 - 3099 block of rodman street nw,property|motor vehicle theft,property,others,motor vehicle theft,2D1,02-02-2025,04-02-2025,evening,2025,cluster 15,203,600,3,Unknown,2,8,precinct 27
25420579,"38.9126109011,-77.033897151",38.9126109,-77.03389715,1424 - 1499 block of r street nw,property|theft/other,property,others,theft/other,3D3,28-01-2025,29-01-2025,evening,2025,cluster 7,301,5202,2,Unknown,3,6,precinct 16
25005210,"38.9295168861,-77.0327298633",38.92951689,-77.03272986,3100 - 3299 block of 14th street nw,property|theft/other,property,others,theft/other,3D1,12-01-2025,12-01-2025,day,2025,cluster 2,302,2802,1,Unknown,3,6,precinct 39
25024472,"38.9052457859,-77.0575593157",38.90524579,-77.05755932,2800 - 2899 block of m street nw,property|theft/other,property,others,theft/other,2D2,19-02-2025,02-03-2025,day,2025,cluster 4,206,102,2,georgetown,2,6,precinct 5
25015351,"38.8913323221,-76.927963498",38.89133232,-76.9279635,100 - 199 block of division avenue ne,property|motor vehicle theft,property,others,motor vehicle theft,6D1,31-01-2025,01-02-2025,day,2025,cluster 33,608,7808,7,Unknown,6,8,precinct 96
25024149,"38.9217051624,-77.043451684",38.92170516,-77.04345168,1811 - 1852 block of columbia road nw,property|theft/other,property,others,theft/other,3D3,18-02-2025,18-02-2025,day,2025,cluster 1,303,4001,1,adams morgan,3,6,precinct 25
25025334,"38.9448686362,-77.0639158491",38.94486864,-77.06391585,4227 - 4399 block of connecticut avenue nw,property|theft/other,property,others,theft/other,2D1,21-02-2025,21-02-2025,day,2025,cluster 12,203,1303,3,Unknown,2,6,precinct 34
25420355,"38.9077621454,-77.0835672911",38.90776215,-77.08356729,4443 - 4464 block of macarthur boulevard nw,property|theft/other,property,others,theft/other,2D2,18-01-2025,23-01-2025,day,2025,cluster 13,205,802,3,Unknown,2,6,precinct 7
25012523,"38.8541724053,-76.9884242906",38.85417241,-76.98842429,2400 - 2599 block of elvans road se,violent|assault w/dangerous weapon,violent,others,assault w/dangerous weapon,7D1,27-01-2025,27-01-2025,midnight,2025,cluster 37,703,7406,8,Unknown,7,3,precinct 118
25019488,"38.8770044023,-77.004353141",38.8770044,-77.00435314,1100 - 1199 block of new jersey avenue se,property|theft/other,property,others,theft/other,1D3,09-02-2025,09-02-2025,evening,2025,cluster 27,106,7203,8,capitol riverfront,1,6,precinct 131
25021431,"38.8465377272,-76.9815533837",38.84653773,-76.98155338,1500 - 1699 block of alabama avenue se,property|theft/other,property,others,theft/other,7D2,13-02-2025,13-02-2025,day,2025,cluster 38,704,7304,8,Unknown,7,6,precinct 120
25012150,"38.8812690999,-76.993202061",38.8812691,-76.99320206,900 - 999 block of g street se,property|motor vehicle theft,property,others,motor vehicle theft,1D3,26-01-2025,02-03-2025,day,2025,cluster 26,106,7000,6,Unknown,1,8,precinct 90
25025039,"38.9215847053,-76.9937555941",38.92158471,-76.99375559,2300 - 2499 block of washington place ne,property|motor vehicle theft,property,others,motor vehicle theft,5D2,07-02-2025,20-02-2025,evening,2025,cluster 22,505,9102,5,Unknown,5,8,precinct 72
25420729,"38.9442600547,-76.9889773962",38.94426005,-76.9889774,1212 - 1299 block of wynton place ne,property|theft/other,property,others,theft/other,4D2,18-02-2025,18-02-2025,day,2025,cluster 20,405,9504,5,Unknown,4,6,precinct 67
25014392,"38.9007639844,-76.999508202",38.90076398,-76.9995082,800 - 899 block of 5th street ne,property|theft/other,property,others,theft/other,1D2,29-01-2025,30-01-2025,day,2025,cluster 25,104,10602,6,Unknown,1,6,precinct 83
25009802,"38.9154096776,-77.046302846",38.91540968,-77.04630285,1811 - 1899 block of connecticut avenue nw,property|theft/other,property,others,theft/other,3D3,21-01-2025,21-01-2025,evening,2025,cluster 1,303,4002,1,dupont circle,3,6,precinct 25
25022646,"38.928581769,-77.0231621573",38.92858177,-77.02316216,3000 - 3099 block of georgia avenue nw,violent|assault w/dangerous weapon,violent,gun,assault w/dangerous weapon,4D3,15-02-2025,15-02-2025,evening,2025,cluster 2,409,3200,1,Unknown,4,3,precinct 38
25420666,"38.9064475676,-77.0175554508",38.90644757,-77.01755545,400 - 499 block of ridge street nw,property|theft/other,property,others,theft/other,3D2,30-01-2025,30-01-2025,day,2025,cluster 7,308,4802,2,Unknown,3,6,precinct 18
25021046,"38.9390881669,-77.0696437829",38.93908817,-77.06964378,3500 - 3599 block of rodman street nw,property|motor vehicle theft,property,others,motor vehicle theft,2D1,10-02-2025,12-02-2025,evening,2025,cluster 15,203,600,3,Unknown,2,8,precinct 27
25006113,"38.8986142204,-76.974824299",38.89861422,-76.9748243,1920 - 2099 block of benning road ne,violent|assault w/dangerous weapon,violent,gun,assault w/dangerous weapon,5D3,13-01-2025,14-01-2025,midnight,2025,cluster 25,507,7903,7,Unknown,5,3,precinct 80
25009811,"38.8961096011,-76.9778158942",38.8961096,-76.97781589,1800 - 1899 block of e street ne,property|motor vehicle theft,property,others,motor vehicle theft,5D3,21-01-2025,21-01-2025,evening,2025,cluster 25,507,7901,7,Unknown,5,8,precinct 81
25023127,"38.9140925733,-77.0404683792",38.91409257,-77.04046838,1707 - 1799 block of s street nw,violent|robbery,violent,gun,robbery,3D3,16-02-2025,02-03-2025,evening,2025,cluster 6,301,4202,2,Unknown,3,4,precinct 15
25017026,"38.9164774036,-76.9827155922",38.9164774,-76.98271559,1500 - 1599 block of new york avenue ne,property|theft/other,property,others,theft/other,5D3,04-02-2025,04-02-2025,evening,2025,cluster 23,506,8803,5,Unknown,5,6,precinct 76
25000425,"38.9209329952,-76.9971570051",38.920933,-76.99715701,500 - 799 block of rhode island avenue ne,property|theft f/auto,property,others,theft f/auto,5D1,01-01-2025,01-01-2025,midnight,2025,cluster 21,502,9204,5,Unknown,5,7,precinct 74
25016407,"38.9098485087,-77.0636431481",38.90984851,-77.06364315,1500 - 1599 block of 32nd street nw,property|theft f/auto,property,others,theft f/auto,2D2,03-02-2025,03-02-2025,evening,2025,cluster 4,206,102,2,Unknown,2,7,precinct 5
25011258,"38.9295168861,-77.0327298633",38.92951689,-77.03272986,3100 - 3299 block of 14th street nw,property|theft/other,property,others,theft/other,3D1,24-01-2025,24-01-2025,evening,2025,cluster 2,302,2802,1,Unknown,3,6,precinct 39
25002546,"38.9099274291,-77.0436069637",38.90992743,-77.04360696,1300 - 1699 block of connecticut avenue nw,property|theft/other,property,knife,theft/other,2D3,05-01-2025,05-01-2025,midnight,2025,cluster 6,208,10700,2,golden triangle,2,6,precinct 14
25013284,"38.8759392638,-77.0039524912",38.87593926,-77.00395249,1200 - 1269 block of new jersey avenue se,property|theft f/auto,property,others,theft f/auto,1D3,14-11-2024,14-11-2024,day,2025,cluster 27,106,7201,8,capitol riverfront,1,7,precinct 131
25000252,"38.9507188067,-77.019368108",38.95071881,-77.01936811,4907 - 4999 block of kansas avenue nw,property|theft f/auto,property,others,theft f/auto,4D2,31-12-2024,01-01-2025,day,2025,cluster 18,407,2202,4,Unknown,4,7,precinct 55
25010137,"38.8260509424,-77.0132524953",38.82605094,-77.0132525,200 - 299 block of elmira street sw,property|motor vehicle theft,property,others,motor vehicle theft,7D3,22-01-2025,22-01-2025,day,2025,cluster 44,708,9807,8,Unknown,7,8,precinct 126
25016697,"38.9175546852,-77.0280844018",38.91755469,-77.0280844,2000 - 2099 block of 12th street nw,property|motor vehicle theft,property,others,motor vehicle theft,3D2,03-02-2025,03-02-2025,midnight,2025,cluster 3,305,4401,1,Unknown,3,8,precinct 22
25420211,"38.8791534063,-76.982638197",38.87915341,-76.9826382,1500 - 1649 block of pennsylvania avenue se,property|theft/other,property,others,theft/other,1D3,14-01-2025,14-01-2025,evening,2025,cluster 26,106,7100,6,capitol hill,1,6,precinct 91
25018387,"38.9318207562,-77.0282603683",38.93182076,-77.02826037,park road nw and 11th street nw,property|theft f/auto,property,others,theft f/auto,3D1,07-02-2025,07-02-2025,day,2025,cluster 2,302,3000,1,Unknown,3,7,precinct 42
25002038,"38.9054380874,-77.0323418139",38.90543809,-77.03234181,1 - 1 block of thomas circle nw,property|theft/other,property,others,theft/other,2D3,04-01-2025,04-01-2025,evening,2025,cluster 8,207,10100,2,downtown,2,6,precinct 17
25008923,"38.9285651686,-77.0544412144",38.92856517,-77.05444121,2900 - 2999 block of connecticut avenue nw,property|theft f/auto,property,others,theft f/auto,2D2,18-01-2025,19-01-2025,evening,2025,cluster 15,204,501,3,Unknown,2,7,precinct 136
25002057,"38.9231199082,-76.9676193766",38.92311991,-76.96761938,2512 - 2599 block of bladensburg road ne,property|theft f/auto,property,others,theft f/auto,5D2,04-01-2025,02-03-2025,evening,2025,cluster 24,503,11100,5,Unknown,5,7,precinct 71
25420275,"38.9046846037,-77.0112134026",38.9046846,-77.0112134,1 - 99 block of banner lane nw,property|theft/other,property,others,theft/other,1D1,16-01-2025,16-01-2025,evening,2025,cluster 8,102,4704,6,Unknown,1,6,precinct 1
25420359,"38.9103846743,-77.0332551474",38.91038467,-77.03325515,1400 - 1499 block of church street nw,property|theft/other,property,others,theft/other,2D3,02-12-2024,01-01-2025,evening,2025,cluster 7,208,5202,2,Unknown,2,6,precinct 16
25001759,"38.9215847053,-76.9937555941",38.92158471,-76.99375559,2300 - 2499 block of washington place ne,property|theft/other,property,others,theft/other,5D2,04-01-2025,04-01-2025,day,2025,cluster 22,505,9102,5,Unknown,5,6,precinct 72
25420300,"38.9064410427,-77.0259833194",38.90644104,-77.02598332,1200 - 1299 block of 10th street nw,property|theft/other,property,others,theft/other,3D3,17-01-2025,17-01-2025,day,2025,cluster 7,307,4902,2,Unknown,3,6,precinct 129
25019348,"38.9462721887,-76.9975677028",38.94627219,-76.9975677,610 - 699 block of buchanan street ne,property|motor vehicle theft,property,others,motor vehicle theft,4D2,09-02-2025,09-02-2025,day,2025,cluster 20,405,9504,5,Unknown,4,8,precinct 67
25015271,"38.9044999017,-77.0501146041",38.9044999,-77.0501146,1100 - 1199 block of 23rd street nw,violent|assault w/dangerous weapon,violent,others,assault w/dangerous weapon,2D3,01-02-2025,02-03-2025,midnight,2025,cluster 5,207,5501,2,Unknown,2,3,precinct 4
25023342,"38.881856785,-76.9892727409",38.88185679,-76.98927274,1201 - 1249 block of pennsylvania avenue se,property|motor vehicle theft,property,others,motor vehicle theft,1D3,15-02-2025,15-02-2025,day,2025,cluster 26,106,6900,6,capitol hill,1,8,precinct 91
25023925,"38.9164774036,-76.9827155922",38.9164774,-76.98271559,1500 - 1599 block of new york avenue ne,property|theft/other,property,others,theft/other,5D3,18-02-2025,18-02-2025,day,2025,cluster 23,506,8803,5,Unknown,5,6,precinct 76
25020341,"38.8966558827,-76.9476475094",38.89665588,-76.94764751,4000 - 4121 block of minnesota avenue ne,property|theft/other,property,others,theft/other,6D1,10-02-2025,11-02-2025,day,2025,cluster 30,602,7803,7,Unknown,6,6,precinct 99
25016468,"38.9122368826,-77.0319516027",38.91223688,-77.0319516,1618 - 1699 block of 14th street nw,property|theft/other,property,others,theft/other,3D3,31-01-2025,31-01-2025,day,2025,cluster 7,307,5001,2,Unknown,3,6,precinct 16
25020175,"38.9209329952,-76.9971570051",38.920933,-76.99715701,500 - 799 block of rhode island avenue ne,property|theft f/auto,property,others,theft f/auto,5D1,10-02-2025,10-02-2025,evening,2025,cluster 21,502,9204,5,Unknown,5,7,precinct 74
25020862,"38.8792863775,-77.0082611251",38.87928638,-77.00826113,1 - 69 block of i street se,property|theft/other,property,others,theft/other,1D3,12-02-2025,12-02-2025,day,2025,cluster 27,106,7202,6,capitol riverfront,1,6,precinct 131
25022556,"38.9699228716,-77.0170969293",38.96992287,-77.01709693,300 - 399 block of van buren street nw,property|theft f/auto,property,others,theft f/auto,4D1,15-02-2025,15-02-2025,evening,2025,cluster 17,401,1702,4,Unknown,4,7,precinct 63
25011290,"38.938139721,-77.029704322",38.93813972,-77.02970432,3800 - 3899 block of 13th street nw,property|theft/other,property,others,theft/other,4D3,24-01-2025,24-01-2025,evening,2025,cluster 18,404,2504,4,Unknown,4,6,precinct 47
25004925,"38.9031320626,-77.0365410195",38.90313206,-77.03654102,1000 - 1099 block of 16th street nw,property|theft/other,property,others,theft/other,2D3,11-01-2025,11-01-2025,evening,2025,cluster 6,207,10100,2,downtown,2,6,precinct 17
25010786,"38.9038390963,-76.9375456277",38.9038391,-76.93754563,1000 - 1099 block of 45th street ne,property|theft/other,property,others,theft/other,6D1,23-01-2025,23-01-2025,evening,2025,cluster 31,602,7806,7,Unknown,6,6,precinct 93
25012693,"38.8895187082,-76.9883188151",38.88951871,-76.98831882,1 - 110 block of 13th street se,property|theft f/auto,property,others,theft f/auto,1D2,27-01-2025,27-01-2025,day,2025,cluster 26,107,6700,6,Unknown,1,7,precinct 88
25000645,"38.9186485641,-77.0319518232",38.91864856,-77.03195182,2100 - 2199 block of 14th street nw,property|theft/other,property,others,theft/other,3D2,02-01-2025,02-01-2025,day,2025,cluster 3,305,4401,1,Unknown,3,6,precinct 22
25420741,"38.8808850123,-76.986881665",38.88088501,-76.98688167,1309 - 1397 block of pennsylvania avenue se,property|theft/other,property,others,theft/other,1D3,24-01-2025,24-01-2025,evening,2025,cluster 26,106,6900,6,capitol hill,1,6,precinct 91
25008858,"38.9582678873,-77.0015123508",38.95826789,-77.00151235,310 - 399 block of riggs road ne,property|theft/other,property,others,theft/other,4D2,18-01-2025,18-01-2025,day,2025,cluster 19,406,9505,4,Unknown,4,6,precinct 65
25001302,"38.934751414,-77.0732898841",38.93475141,-77.07328988,3700 - 3749 block of newark street nw,property|theft/other,property,others,theft/other,2D2,03-01-2025,03-01-2025,day,2025,cluster 14,204,1002,3,Unknown,2,6,precinct 29
24200167,"38.9103892909,-76.9975444831",38.91038929,-76.99754448,400 - 500 block of penn street ne,property|theft f/auto,property,others,theft f/auto,5D1,27-12-2024,27-12-2024,midnight,2025,cluster 23,501,8803,5,Unknown,5,7,precinct 76
25026731,"38.9080385449,-77.0319501832",38.90803854,-77.03195018,1300 - 1399 block of 14th street nw,violent|robbery,violent,gun,robbery,3D3,23-02-2025,24-02-2025,midnight,2025,cluster 7,307,5003,2,Unknown,3,4,precinct 17
25026663,"38.9025250187,-77.0425743177",38.90252502,-77.04257432,1800 - 1899 block of k street nw,property|theft f/auto,property,others,theft f/auto,2D3,22-02-2025,23-02-2025,midnight,2025,cluster 6,207,10700,2,golden triangle,2,7,precinct 17
25001060,"38.9181127012,-77.0307864786",38.9181127,-77.03078648,1300 - 1399 block of v street nw,property|theft f/auto,property,others,theft f/auto,3D2,03-01-2025,03-01-2025,midnight,2025,cluster 3,305,4401,1,Unknown,3,7,precinct 22
25001501,"38.9001986979,-76.9869062421",38.9001987,-76.98690624,1300 - 1399 block of h street ne,property|theft/other,property,others,theft/other,1D2,24-12-2024,24-12-2024,evening,2025,cluster 25,104,8410,6,Unknown,1,6,precinct 82
25001834,"38.8438842047,-76.9789192984",38.8438842,-76.9789193,3411 - 3599 block of stanton road se,property|theft/other,property,others,theft/other,7D2,04-01-2025,04-01-2025,day,2025,cluster 38,704,7409,8,Unknown,7,6,precinct 116
25005834,"38.928171804,-77.0325902763",38.9281718,-77.03259028,3000 - 3099 block of 14th street nw,property|theft/other,property,others,theft/other,3D1,13-01-2025,13-01-2025,evening,2025,cluster 2,302,2802,1,Unknown,3,6,precinct 36
25009313,"38.8593516484,-76.9722782724",38.85935165,-76.97227827,2400 - 2456 block of skyland place se,property|theft/other,property,others,theft/other,7D1,09-01-2025,11-01-2025,day,2025,cluster 36,702,7502,8,Unknown,7,6,precinct 134
25019947,"38.950171126,-77.0197727682",38.95017113,-77.01977277,4900 - 4916 block of kansas avenue nw,property|theft f/auto,property,others,theft f/auto,4D2,10-02-2025,10-02-2025,day,2025,cluster 18,407,2201,4,Unknown,4,7,precinct 55
25003950,"38.9448686362,-77.0639158491",38.94486864,-77.06391585,4227 - 4399 block of connecticut avenue nw,property|theft/other,property,others,theft/other,2D1,09-01-2025,09-01-2025,evening,2025,cluster 12,203,1303,3,Unknown,2,6,precinct 34
25006337,"38.9072438239,-77.0332584101",38.90724382,-77.03325841,1400 - 1499 block of n street nw,property|theft/other,property,others,theft/other,2D3,14-01-2025,14-01-2025,day,2025,cluster 7,208,5203,2,Unknown,2,6,precinct 17
25009340,"38.945126307,-77.0957816153",38.94512631,-77.09578162,4800 - 4899 block of massachusetts avenue nw,property|theft f/auto,property,others,theft f/auto,2D2,20-01-2025,20-01-2025,evening,2025,cluster 13,205,903,3,Unknown,2,7,precinct 9
25020829,"38.9096515756,-77.0332543444",38.90965158,-77.03325434,1400 - 1499 block of p street nw,property|theft/other,property,others,theft/other,2D3,12-02-2025,12-02-2025,day,2025,cluster 7,208,5203,2,Unknown,2,6,precinct 16
25021352,"38.9653437047,-77.075830218",38.9653437,-77.07583022,5600 - 5628 block of connecticut avenue nw,property|theft f/auto,property,others,theft f/auto,2D1,13-02-2025,13-02-2025,day,2025,cluster 10,201,1100,3,Unknown,2,7,precinct 32
25005120,"38.8337149747,-76.9926564479",38.83371497,-76.99265645,9th street se and wahler place se,violent|robbery,violent,gun,robbery,7D3,11-01-2025,12-01-2025,midnight,2025,cluster 39,706,9801,8,Unknown,7,4,precinct 121
25008481,"38.9653437047,-77.075830218",38.9653437,-77.07583022,5600 - 5628 block of connecticut avenue nw,property|theft f/auto,property,others,theft f/auto,2D1,17-01-2025,17-01-2025,evening,2025,cluster 10,201,1100,3,Unknown,2,7,precinct 32
25009263,"38.9083741066,-76.9844507926",38.90837411,-76.98445079,1200 - 1299 block of raum street ne,property|burglary,property,others,burglary,5D3,20-01-2025,20-01-2025,day,2025,cluster 23,506,8804,5,Unknown,5,5,precinct 78
25010873,"38.9067085151,-76.9357824978",38.90670852,-76.9357825,4600 - 4700 block of minnesota avenue ne,property|theft/other,property,others,theft/other,6D1,21-01-2025,23-01-2025,evening,2025,cluster 31,602,7806,7,Unknown,6,6,precinct 93
25018723,"38.9209329952,-76.9971570051",38.920933,-76.99715701,500 - 799 block of rhode island avenue ne,property|theft f/auto,property,others,theft f/auto,5D1,06-02-2025,06-02-2025,midnight,2025,cluster 21,502,9204,5,Unknown,5,7,precinct 74
25019695,"38.9431541919,-77.0617125934",38.94315419,-77.06171259,2900 - 3049 block of van ness street nw,property|theft/other,property,others,theft/other,2D1,09-02-2025,09-02-2025,midnight,2025,cluster 12,203,1303,3,Unknown,2,6,precinct 34
25021762,"38.9330317526,-76.9910372911",38.93303175,-76.99103729,3500 - 3599 block of 12th street ne,property|burglary,property,others,burglary,5D2,14-02-2025,02-03-2025,midnight,2025,cluster 22,504,9301,5,Unknown,5,5,precinct 73
25010742,"38.9060439932,-77.0058844882",38.90604399,-77.00588449,1200 - 1229 block of 1st street ne,property|theft/other,property,others,theft/other,5D1,23-01-2025,23-01-2025,evening,2025,cluster 25,501,10601,6,noma,5,6,precinct 144
25018493,"38.8788444223,-77.0058801803",38.87884442,-77.00588018,900 - 999 block of 1st street se,property|motor vehicle theft,property,others,motor vehicle theft,1D3,07-02-2025,07-02-2025,evening,2025,cluster 27,106,7202,6,capitol riverfront,1,8,precinct 131
25015844,"38.8807644292,-76.9827381778",38.88076443,-76.98273818,700 - 799 block of kentucky avenue se,property|motor vehicle theft,property,others,motor vehicle theft,1D2,01-02-2025,02-02-2025,day,2025,cluster 26,107,6802,6,Unknown,1,8,precinct 91
25016920,"38.9287990063,-77.0044931979",38.92879901,-77.0044932,100 - 379 block of michigan avenue ne,property|theft/other,property,gun,theft/other,4D2,04-02-2025,04-02-2025,day,2025,cluster 21,405,2302,5,Unknown,4,6,precinct 44
25002352,"38.9147571652,-76.9839276423",38.91475717,-76.98392764,1400 - 1498 block of okie street ne,property|theft f/auto,property,others,theft f/auto,5D3,05-01-2025,05-01-2025,day,2025,cluster 23,506,8803,5,Unknown,5,7,precinct 76
25014960,"38.8973486375,-77.0275620781",38.89734864,-77.02756208,1100 - 1199 block of f street nw,property|theft/other,property,others,theft/other,2D3,31-01-2025,31-01-2025,evening,2025,cluster 8,209,5802,2,downtown,2,6,precinct 129
25006724,"38.8913953319,-76.9426118508",38.89139533,-76.94261185,2 - 199 block of 42nd street ne,violent|robbery,violent,gun,robbery,6D3,15-01-2025,15-01-2025,day,2025,cluster 32,603,9603,7,Unknown,6,4,precinct 102
25015268,"38.9130366335,-77.01990079",38.91303663,-77.01990079,6th street nw and rhode island avenue nw,property|theft/other,property,others,theft/other,3D2,01-02-2025,01-02-2025,midnight,2025,cluster 7,308,4801,2,Unknown,3,6,precinct 18
25013233,"38.9432938301,-77.0266505659",38.94329383,-77.02665057,4300 - 4399 block of iowa avenue nw,property|theft f/auto,property,knife,theft f/auto,4D3,28-01-2025,02-03-2025,day,2025,cluster 18,404,2501,4,Unknown,4,7,precinct 48
25003264,"38.8851343032,-76.9973154556",38.8851343,-76.99731546,600 - 669 block of pennsylvania avenue se,property|theft/other,property,others,theft/other,1D2,08-01-2025,08-01-2025,day,2025,cluster 26,107,6500,6,capitol hill,1,6,precinct 89
25007371,"38.9578132629,-77.0296942916",38.95781326,-77.02969429,5600 - 5699 block of 13th street nw,property|motor vehicle theft,property,others,motor vehicle theft,4D1,16-01-2025,16-01-2025,evening,2025,cluster 18,403,2002,4,Unknown,4,8,precinct 54
25420789,"38.9218900746,-77.0470168319",38.92189007,-77.04701683,2412 - 2499 block of 20th street nw,property|theft/other,property,others,theft/other,3D3,20-02-2025,20-02-2025,evening,2025,cluster 1,303,4001,1,Unknown,3,6,precinct 25
25003966,"38.9559546547,-77.0803010653",38.95595465,-77.08030107,garrison street nw and 41st street nw,property|theft/other,property,others,theft/other,2D1,07-01-2025,09-01-2025,evening,2025,cluster 11,202,1100,3,Unknown,2,6,precinct 32
25009553,"38.9162802028,-77.0239665883",38.9162802,-77.02396659,1900 - 1999 block of 9th street nw,property|motor vehicle theft,property,others,motor vehicle theft,3D2,21-01-2025,21-01-2025,day,2025,cluster 3,305,4402,1,Unknown,3,8,precinct 137
25011906,"38.9382869699,-77.0025387178",38.93828697,-77.00253872,3900 - 4099 block of harewood road ne,property|theft f/auto,property,others,theft f/auto,4D2,24-01-2025,25-01-2025,evening,2025,cluster 19,405,9511,5,Unknown,4,7,precinct 44
25017141,"38.8346699119,-77.0080901089",38.83466991,-77.00809011,3800 - 3845 block of south capitol street,property|theft/other,property,others,theft/other,7D2,04-02-2025,04-02-2025,evening,2025,cluster 39,707,9803,8,Unknown,7,6,precinct 124
25018874,"38.9568625652,-77.0240590342",38.95686257,-77.02405903,5500 - 5599 block of 8th street nw,property|motor vehicle theft,property,others,motor vehicle theft,4D1,08-02-2025,02-03-2025,day,2025,cluster 18,403,2101,4,Unknown,4,8,precinct 56
25020287,"38.9103892909,-76.9975444831",38.91038929,-76.99754448,400 - 500 block of penn street ne,property|motor vehicle theft,property,others,motor vehicle theft,5D1,11-02-2025,11-02-2025,midnight,2025,cluster 23,501,8803,5,Unknown,5,8,precinct 76
25020901,"38.9250508219,-77.0005703847",38.92505082,-77.00057038,2700 - 2799 block of 4th street ne,property|motor vehicle theft,property,others,motor vehicle theft,5D1,12-02-2025,12-02-2025,day,2025,cluster 21,502,9204,5,Unknown,5,8,precinct 74
25420544,"38.881565459,-76.9836529815",38.88156546,-76.98365298,550 - 599 block of 15th street se,property|theft/other,property,others,theft/other,1D3,05-02-2025,05-02-2025,midnight,2025,cluster 26,106,6900,6,Unknown,1,6,precinct 91
