latitude,block,offensegroup,location,sector,method,ccn,end_date,longitude,neighborhood_cluster,shift,psa,census_tract,ward,bid,district,year,report_dat,ucr-rank,offensekey,start_date,voting_precinct,offense
38.90861796,1401 - 1498 block of wisconsin avenue nw,property,"38.9086179637,-77.0639820577",2D2,others,25019576,09-02-2025,-77.06398206,cluster 4,evening,206.0,102.0,2.0,georgetown,2.0,2025,"2/9/2025, 7:26:42 PM",6,property|theft/other,09-02-2025,precinct 5,theft/other
38.90042544,1400 - 1499 block of florida avenue ne,property,"38.9004254362,-76.9846678731",5D3,others,25024966,20-02-2025,-76.98466787,cluster 23,day,506.0,8802.0,5.0,Unknown,5.0,2025,"2/20/2025, 2:21:05 PM",6,property|theft/other,20-02-2025,precinct 77,theft/other
38.91421378,1300 - 1399 block of okie street ne,property,"38.9142137824,-76.9860296578",5D3,others,25025759,22-02-2025,-76.98602966,cluster 23,midnight,506.0,8803.0,5.0,Unknown,5.0,2025,"2/22/2025, 12:37:58 AM",7,property|theft f/auto,21-02-2025,precinct 76,theft f/auto
38.90790337,1300 - 1399 block of 8th street nw,property,"38.9079033735,-77.022943646",3D3,others,25011754,25-01-2025,-77.02294365,cluster 7,day,307.0,4902.0,2.0,Unknown,3.0,2025,"1/25/2025, 1:50:22 PM",8,property|motor vehicle theft,24-01-2025,precinct 18,motor vehicle theft
38.95457659,1100 - 1199 block of hamilton street ne,property,"38.9545765872,-76.990898676",4D2,others,25028005,26-02-2025,-76.99089868,cluster 19,day,406.0,9508.0,5.0,Unknown,4.0,2025,"2/26/2025, 11:49:51 AM",6,property|theft/other,26-02-2025,precinct 66,theft/other
38.92792185,3032 - 3099 block of 16th street nw,property,"38.9279218452,-77.0364793371",3D1,others,24200409,28-12-2024,-77.03647934,cluster 2,midnight,302.0,2802.0,1.0,Unknown,3.0,2025,"1/3/2025, 5:48:37 AM",7,property|theft f/auto,28-12-2024,precinct 39,theft f/auto
38.95292811,900 - 999 block of hamilton street nw,property,"38.9529281051,-77.0265990223",4D1,others,25009146,20-01-2025,-77.02659902,cluster 18,midnight,403.0,2101.0,4.0,Unknown,4.0,2025,"1/20/2025, 5:47:06 AM",8,property|motor vehicle theft,20-01-2025,precinct 56,motor vehicle theft
38.90371405,1730 - 1799 block of l street ne,property,"38.9037140513,-76.9785339635",5D3,others,25008108,17-01-2025,-76.97853396,cluster 23,evening,507.0,8903.0,5.0,Unknown,5.0,2025,"1/17/2025, 9:56:53 PM",5,property|burglary,17-01-2025,precinct 78,burglary
38.90090536,900 - 915 block of new hampshire avenue nw,property,"38.9009053589,-77.0516290932",2D3,others,25010032,22-01-2025,-77.05162909,cluster 5,midnight,207.0,5601.0,2.0,Unknown,2.0,2025,"1/22/2025, 1:20:50 AM",6,property|theft/other,22-01-2025,precinct 3,theft/other
38.9037338,400 - 497 block of l street nw,property,"38.9037338029,-77.0175499408",1D1,others,25017160,04-02-2025,-77.01754994,cluster 8,midnight,101.0,4703.0,6.0,mount vernon triangle cid,1.0,2025,"2/5/2025, 1:51:38 AM",6,property|theft/other,04-02-2025,precinct 1,theft/other
38.95536185,5000 - 5099 block of connecticut avenue nw,property,"38.9553618526,-77.0700218345",2D1,others,25026656,23-02-2025,-77.07002183,cluster 10,evening,203.0,1402.0,3.0,Unknown,2.0,2025,"2/23/2025, 9:16:48 PM",6,property|theft/other,23-02-2025,precinct 138,theft/other
38.92475209,1100 - 1299 block of fairmont street nw,property,"38.9247520859,-77.0283749647",3D1,others,25420079,31-12-2024,-77.02837496,cluster 2,day,304.0,3600.0,1.0,Unknown,3.0,2025,"1/8/2025, 9:31:03 AM",6,property|theft/other,30-12-2024,precinct 36,theft/other
38.8794244,900 - 4456 block of hilltop terrace se,property,"38.8794244006,-76.9374261818",6D3,others,25018900,08-02-2025,-76.93742618,cluster 33,day,604.0,7707.0,7.0,Unknown,6.0,2025,"2/8/2025, 1:42:05 PM",8,property|motor vehicle theft,08-02-2025,precinct 106,motor vehicle theft
38.86987839,3932 - 4099 block of alabama avenue se,property,"38.8698783857,-76.9467002306",6D2,others,25004169,02-03-2025,-76.94670023,cluster 34,midnight,605.0,9902.0,7.0,Unknown,6.0,2025,"1/10/2025, 4:04:16 AM",8,property|motor vehicle theft,10-01-2025,precinct 110,motor vehicle theft
38.89734789,1000 - 1099 block of f street nw,property,"38.8973478904,-77.0265085554",2D3,others,25007530,16-01-2025,-77.02650856,cluster 8,evening,209.0,5802.0,2.0,downtown,2.0,2025,"1/16/2025, 8:00:27 PM",6,property|theft/other,16-01-2025,precinct 129,theft/other
38.88759312,1500 - 1599 block of independence avenue se,property,"38.887593115,-76.9829334372",1D2,others,25004889,11-01-2025,-76.98293344,cluster 26,evening,107.0,6801.0,7.0,Unknown,1.0,2025,"1/11/2025, 4:48:09 PM",6,property|theft/other,11-01-2025,precinct 87,theft/other
38.9037338,400 - 497 block of l street nw,property,"38.9037338029,-77.0175499408",1D1,others,25006884,14-01-2025,-77.01754994,cluster 8,day,101.0,4703.0,6.0,mount vernon triangle cid,1.0,2025,"1/15/2025, 2:14:39 PM",7,property|theft f/auto,14-01-2025,precinct 1,theft f/auto
38.96234763,5920 - 5931 block of eastern avenue ne,property,"38.9623476319,-76.9981717599",4D2,others,25009664,21-01-2025,-76.99817176,cluster 19,day,406.0,9505.0,4.0,Unknown,4.0,2025,"1/21/2025, 12:30:46 PM",8,property|motor vehicle theft,20-01-2025,precinct 65,motor vehicle theft
38.93734348,3700 - 3799 block of 14th street nw,property,"38.9373434803,-77.0327301113",4D3,others,25009559,21-01-2025,-77.03273011,cluster 18,midnight,404.0,2504.0,4.0,Unknown,4.0,2025,"1/21/2025, 2:32:16 AM",6,property|theft/other,21-01-2025,precinct 49,theft/other
38.92076133,2300 - 2399 block of 4th street ne,property,"38.9207613298,-77.0005693126",5D1,others,25025866,22-02-2025,-77.00056931,cluster 21,day,502.0,9203.0,5.0,Unknown,5.0,2025,"2/22/2025, 8:53:28 AM",5,property|burglary,22-02-2025,precinct 74,burglary
38.91421378,1300 - 1399 block of okie street ne,property,"38.9142137824,-76.9860296578",5D3,others,25026239,22-02-2025,-76.98602966,cluster 23,midnight,506.0,8803.0,5.0,Unknown,5.0,2025,"2/23/2025, 3:59:00 AM",7,property|theft f/auto,22-02-2025,precinct 76,theft f/auto
38.91633788,1800 - 1899 block of florida avenue nw,property,"38.9163378822,-77.0425490088",3D3,others,25008750,19-01-2025,-77.04254901,cluster 1,day,303.0,4002.0,1.0,adams morgan,3.0,2025,"1/19/2025, 8:05:42 AM",5,property|burglary,19-01-2025,precinct 25,burglary
38.91038803,1700 - 1799 block of church street nw,violent,"38.9103880282,-77.0400781818",2D3,gun,25017685,05-02-2025,-77.04007818,cluster 6,evening,208.0,5303.0,2.0,Unknown,2.0,2025,"2/5/2025, 8:38:24 PM",4,violent|robbery,05-02-2025,precinct 15,robbery
38.90689855,1100 - 1199 block of penn street ne,violent,"38.9068985547,-76.9884685016",5D3,others,25008058,17-01-2025,-76.9884685,cluster 23,evening,506.0,8802.0,5.0,Unknown,5.0,2025,"1/17/2025, 10:16:05 PM",4,violent|robbery,17-01-2025,precinct 77,robbery
38.93477879,1406 - 1499 block of ogden street nw,property,"38.9347787929,-77.0340773525",4D3,others,25007082,15-01-2025,-77.03407735,cluster 2,evening,408.0,2801.0,1.0,Unknown,4.0,2025,"1/15/2025, 10:27:58 PM",6,property|theft/other,15-01-2025,precinct 41,theft/other
38.9653437,5600 - 5628 block of connecticut avenue nw,property,"38.9653437047,-77.075830218",2D1,others,25020060,10-02-2025,-77.07583022,cluster 10,evening,201.0,1401.0,3.0,Unknown,2.0,2025,"2/10/2025, 5:26:21 PM",7,property|theft f/auto,10-02-2025,precinct 50,theft f/auto
38.89835022,5000 - 5099 block of nannie helen burroughs avenue ne,property,"38.8983502203,-76.9285245445",6D1,others,25024837,19-02-2025,-76.92852454,cluster 31,day,602.0,7804.0,7.0,Unknown,6.0,2025,"2/20/2025, 1:27:57 PM",6,property|theft/other,18-02-2025,precinct 97,theft/other
38.87864505,300 - 399 block of maple drive sw,property,"38.8786450452,-77.0168661154",1D3,others,25017566,05-02-2025,-77.01686612,cluster 9,evening,105.0,10201.0,6.0,southwest,1.0,2025,"2/5/2025, 9:04:43 PM",6,property|theft/other,05-02-2025,precinct 128,theft/other
38.920933,500 - 799 block of rhode island avenue ne,property,"38.9209329952,-76.9971570051",5D1,others,25020248,10-02-2025,-76.99715701,cluster 21,midnight,502.0,9204.0,5.0,Unknown,5.0,2025,"2/10/2025, 11:11:43 PM",7,property|theft f/auto,10-02-2025,precinct 74,theft f/auto
38.91421378,1300 - 1399 block of okie street ne,property,"38.9142137824,-76.9860296578",5D3,others,25019065,08-02-2025,-76.98602966,cluster 23,evening,506.0,8803.0,5.0,Unknown,5.0,2025,"2/8/2025, 9:08:48 PM",7,property|theft f/auto,08-02-2025,precinct 76,theft f/auto
38.91966658,2200 - 2298 block of wisconsin avenue nw,property,"38.9196665779,-77.0710366027",2D2,others,25008972,19-01-2025,-77.0710366,cluster 14,evening,204.0,300.0,3.0,Unknown,2.0,2025,"1/19/2025, 6:28:31 PM",6,property|theft/other,19-01-2025,precinct 11,theft/other
38.89848477,600 - 629 block of kenilworth terrace ne,property,"38.8984847701,-76.9503348985",6D1,others,25023593,17-02-2025,-76.9503349,cluster 30,evening,601.0,9602.0,7.0,Unknown,6.0,2025,"2/17/2025, 7:09:25 PM",8,property|motor vehicle theft,17-02-2025,precinct 100,motor vehicle theft
38.95649272,5300 - 5499 block of eastern avenue ne,property,"38.9564927173,-76.9906721843",4D2,others,25000234,02-03-2025,-76.99067218,cluster 19,day,406.0,9508.0,5.0,Unknown,4.0,2025,"1/1/2025, 10:03:22 AM",7,property|theft f/auto,21-12-2024,precinct 66,theft f/auto
38.87752979,7th street se and l street se,property,"38.8775297907,-76.9961872137",1D3,others,25018596,07-02-2025,-76.99618721,cluster 27,evening,106.0,7203.0,8.0,capitol riverfront,1.0,2025,"2/10/2025, 4:14:03 PM",7,property|theft f/auto,07-02-2025,precinct 131,theft f/auto
38.91755629,2000 - 2099 block of 13th street nw,property,"38.9175562877,-77.0296206817",3D2,others,25019632,09-02-2025,-77.02962068,cluster 3,evening,305.0,4401.0,1.0,Unknown,3.0,2025,"2/9/2025, 9:41:23 PM",7,property|theft f/auto,09-02-2025,precinct 22,theft f/auto
38.93880748,3700 - 3899 block of connecticut avenue nw,property,"38.9388074777,-77.0603962082",2D1,others,25025952,22-02-2025,-77.06039621,cluster 12,evening,203.0,1304.0,3.0,Unknown,2.0,2025,"2/22/2025, 3:20:48 PM",8,property|motor vehicle theft,22-02-2025,precinct 34,motor vehicle theft
38.97298535,6800 - 6899 block of georgia avenue nw,property,"38.972985346,-77.0269574403",4D1,others,25003154,28-12-2024,-77.02695744,cluster 17,evening,401.0,10300.0,4.0,Unknown,4.0,2025,"1/7/2025, 9:17:28 PM",6,property|theft/other,26-12-2024,precinct 63,theft/other
38.91223045,1617 - 1699 block of eckington place ne,property,"38.9122304456,-77.004475666",5D1,others,25016690,03-02-2025,-77.00447567,cluster 21,midnight,502.0,8702.0,5.0,noma,5.0,2025,"2/4/2025, 1:07:26 AM",8,property|motor vehicle theft,03-02-2025,precinct 75,motor vehicle theft
38.8436834,1300 - 1369 block of savannah street se,property,"38.8436833988,-76.9868549803",7D2,others,25005212,12-01-2025,-76.98685498,cluster 38,day,705.0,7304.0,8.0,Unknown,7.0,2025,"1/12/2025, 1:51:26 PM",6,property|theft/other,12-01-2025,precinct 120,theft/other
38.94424903,3000 - 3099 block of veazey terrace nw,violent,"38.9442490325,-77.0626096072",2D1,others,25022260,15-02-2025,-77.06260961,cluster 12,midnight,203.0,1303.0,3.0,Unknown,2.0,2025,"2/15/2025, 1:26:49 AM",4,violent|robbery,15-02-2025,precinct 34,robbery
38.91372379,1726 - 1799 block of new hampshire avenue nw,property,"38.9137237946,-77.0396137664",3D3,others,25016053,02-02-2025,-77.03961377,cluster 6,evening,301.0,5302.0,2.0,Unknown,3.0,2025,"2/2/2025, 9:16:19 PM",7,property|theft f/auto,02-02-2025,precinct 15,theft f/auto
38.89733902,2nd street nw and f street nw,property,"38.8973390202,-77.0136502546",1D1,others,25420343,27-12-2024,-77.01365025,cluster 8,evening,101.0,5900.0,6.0,downtown,1.0,2025,"1/26/2025, 3:01:54 PM",7,property|theft f/auto,27-12-2024,precinct 1,theft f/auto
38.90808495,200 - 299 block of florida avenue ne,property,"38.9080849512,-77.0027025147",5D1,others,25006958,15-01-2025,-77.00270251,cluster 23,evening,501.0,8702.0,5.0,noma,5.0,2025,"1/15/2025, 3:42:02 PM",8,property|motor vehicle theft,15-01-2025,precinct 75,motor vehicle theft
38.90052346,400 - 457 block of massachusetts avenue nw,property,"38.9005234588,-77.0171896993",1D1,others,25024334,19-02-2025,-77.0171897,cluster 8,evening,101.0,4702.0,6.0,mount vernon triangle cid,1.0,2025,"2/19/2025, 3:50:13 PM",8,property|motor vehicle theft,18-02-2025,precinct 1,motor vehicle theft
38.91112343,600 - 623 block of q street nw,property,"38.9111234252,-77.0204113122",3D2,others,25018921,08-02-2025,-77.02041131,cluster 7,day,308.0,4801.0,2.0,Unknown,3.0,2025,"2/8/2025, 12:33:21 PM",7,property|theft f/auto,07-02-2025,precinct 18,theft f/auto
38.90251603,900 - 999 block of 19th street ne,property,"38.9025160315,-76.9762144239",5D3,others,25021864,14-02-2025,-76.97621442,cluster 23,day,507.0,8904.0,5.0,Unknown,5.0,2025,"2/14/2025, 11:37:42 AM",8,property|motor vehicle theft,13-02-2025,precinct 79,motor vehicle theft
38.82962594,740 - 829 block of barnaby street se,property,"38.8296259388,-76.9943909528",7D3,others,25013786,02-03-2025,-76.99439095,cluster 39,day,706.0,9802.0,8.0,Unknown,7.0,2025,"1/29/2025, 11:37:13 AM",6,property|theft/other,09-12-2024,precinct 125,theft/other
38.86614958,2000 - 2098 block of martin luther king jr avenue se,property,"38.8661495781,-76.9891930667",7D1,others,25014042,29-01-2025,-76.98919307,cluster 28,midnight,701.0,7503.0,8.0,anacostia,7.0,2025,"1/29/2025, 11:01:14 PM",8,property|motor vehicle theft,29-01-2025,precinct 114,motor vehicle theft
38.93824141,3000 - 3099 block of rodman street nw,property,"38.9382414145,-77.0613987583",2D1,others,25017115,04-02-2025,-77.06139876,cluster 15,evening,203.0,600.0,3.0,Unknown,2.0,2025,"2/4/2025, 6:48:46 PM",8,property|motor vehicle theft,02-02-2025,precinct 27,motor vehicle theft
38.9126109,1424 - 1499 block of r street nw,property,"38.9126109011,-77.033897151",3D3,others,25420579,29-01-2025,-77.03389715,cluster 7,evening,301.0,5202.0,2.0,Unknown,3.0,2025,"2/7/2025, 7:33:43 PM",6,property|theft/other,28-01-2025,precinct 16,theft/other
38.92951689,3100 - 3299 block of 14th street nw,property,"38.9295168861,-77.0327298633",3D1,others,25005210,12-01-2025,-77.03272986,cluster 2,day,302.0,2802.0,1.0,Unknown,3.0,2025,"1/12/2025, 11:06:05 AM",6,property|theft/other,12-01-2025,precinct 39,theft/other
38.90524579,2800 - 2899 block of m street nw,property,"38.9052457859,-77.0575593157",2D2,others,25024472,02-03-2025,-77.05755932,cluster 4,day,206.0,102.0,2.0,georgetown,2.0,2025,"2/19/2025, 2:38:01 PM",6,property|theft/other,19-02-2025,precinct 5,theft/other
38.89133232,100 - 199 block of division avenue ne,property,"38.8913323221,-76.927963498",6D1,others,25015351,01-02-2025,-76.9279635,cluster 33,day,608.0,7808.0,7.0,Unknown,6.0,2025,"2/1/2025, 10:38:18 AM",8,property|motor vehicle theft,31-01-2025,precinct 96,motor vehicle theft
38.92170516,1811 - 1852 block of columbia road nw,property,"38.9217051624,-77.043451684",3D3,others,25024149,18-02-2025,-77.04345168,cluster 1,day,303.0,4001.0,1.0,adams morgan,3.0,2025,"2/22/2025, 1:58:39 PM",6,property|theft/other,18-02-2025,precinct 25,theft/other
38.94486864,4227 - 4399 block of connecticut avenue nw,property,"38.9448686362,-77.0639158491",2D1,others,25025334,21-02-2025,-77.06391585,cluster 12,day,203.0,1303.0,3.0,Unknown,2.0,2025,"2/21/2025, 10:43:49 AM",6,property|theft/other,21-02-2025,precinct 34,theft/other
38.90776215,4443 - 4464 block of macarthur boulevard nw,property,"38.9077621454,-77.0835672911",2D2,others,25420355,23-01-2025,-77.08356729,cluster 13,day,205.0,802.0,3.0,Unknown,2.0,2025,"1/28/2025, 8:31:27 AM",6,property|theft/other,18-01-2025,precinct 7,theft/other
38.85417241,2400 - 2599 block of elvans road se,violent,"38.8541724053,-76.9884242906",7D1,others,25012523,27-01-2025,-76.98842429,cluster 37,midnight,703.0,7406.0,8.0,Unknown,7.0,2025,"1/27/2025, 2:57:50 AM",3,violent|assault w/dangerous weapon,27-01-2025,precinct 118,assault w/dangerous weapon
38.8770044,1100 - 1199 block of new jersey avenue se,property,"38.8770044023,-77.004353141",1D3,others,25019488,09-02-2025,-77.00435314,cluster 27,evening,106.0,7203.0,8.0,capitol riverfront,1.0,2025,"2/9/2025, 4:17:44 PM",6,property|theft/other,09-02-2025,precinct 131,theft/other
38.84653773,1500 - 1699 block of alabama avenue se,property,"38.8465377272,-76.9815533837",7D2,others,25021431,13-02-2025,-76.98155338,cluster 38,day,704.0,7304.0,8.0,Unknown,7.0,2025,"2/13/2025, 2:00:25 PM",6,property|theft/other,13-02-2025,precinct 120,theft/other
38.8812691,900 - 999 block of g street se,property,"38.8812690999,-76.993202061",1D3,others,25012150,02-03-2025,-76.99320206,cluster 26,day,106.0,7000.0,6.0,Unknown,1.0,2025,"1/26/2025, 10:02:26 AM",8,property|motor vehicle theft,26-01-2025,precinct 90,motor vehicle theft
38.92158471,2300 - 2499 block of washington place ne,property,"38.9215847053,-76.9937555941",5D2,others,25025039,20-02-2025,-76.99375559,cluster 22,evening,505.0,9102.0,5.0,Unknown,5.0,2025,"2/20/2025, 9:18:47 PM",8,property|motor vehicle theft,07-02-2025,precinct 72,motor vehicle theft
38.94426005,1212 - 1299 block of wynton place ne,property,"38.9442600547,-76.9889773962",4D2,others,25420729,18-02-2025,-76.9889774,cluster 20,day,405.0,9504.0,5.0,Unknown,4.0,2025,"2/19/2025, 7:31:58 AM",6,property|theft/other,18-02-2025,precinct 67,theft/other
38.90076398,800 - 899 block of 5th street ne,property,"38.9007639844,-76.999508202",1D2,others,25014392,30-01-2025,-76.9995082,cluster 25,day,104.0,10602.0,6.0,Unknown,1.0,2025,"1/30/2025, 2:47:31 PM",6,property|theft/other,29-01-2025,precinct 83,theft/other
38.91540968,1811 - 1899 block of connecticut avenue nw,property,"38.9154096776,-77.046302846",3D3,others,25009802,21-01-2025,-77.04630285,cluster 1,evening,303.0,4002.0,1.0,dupont circle,3.0,2025,"1/21/2025, 3:47:37 PM",6,property|theft/other,21-01-2025,precinct 25,theft/other
38.92858177,3000 - 3099 block of georgia avenue nw,violent,"38.928581769,-77.0231621573",4D3,gun,25022646,15-02-2025,-77.02316216,cluster 2,evening,409.0,3200.0,1.0,Unknown,4.0,2025,"2/15/2025, 9:56:06 PM",3,violent|assault w/dangerous weapon,15-02-2025,precinct 38,assault w/dangerous weapon
38.90644757,400 - 499 block of ridge street nw,property,"38.9064475676,-77.0175554508",3D2,others,25420666,30-01-2025,-77.01755545,cluster 7,day,308.0,4802.0,2.0,Unknown,3.0,2025,"2/13/2025, 10:32:09 AM",6,property|theft/other,30-01-2025,precinct 18,theft/other
38.93908817,3500 - 3599 block of rodman street nw,property,"38.9390881669,-77.0696437829",2D1,others,25021046,12-02-2025,-77.06964378,cluster 15,evening,203.0,600.0,3.0,Unknown,2.0,2025,"2/12/2025, 6:26:23 PM",8,property|motor vehicle theft,10-02-2025,precinct 27,motor vehicle theft
38.89861422,1920 - 2099 block of benning road ne,violent,"38.8986142204,-76.974824299",5D3,gun,25006113,14-01-2025,-76.9748243,cluster 25,midnight,507.0,7903.0,7.0,Unknown,5.0,2025,"1/14/2025, 2:29:12 AM",3,violent|assault w/dangerous weapon,13-01-2025,precinct 80,assault w/dangerous weapon
38.8961096,1800 - 1899 block of e street ne,property,"38.8961096011,-76.9778158942",5D3,others,25009811,21-01-2025,-76.97781589,cluster 25,evening,507.0,7901.0,7.0,Unknown,5.0,2025,"1/21/2025, 4:19:46 PM",8,property|motor vehicle theft,21-01-2025,precinct 81,motor vehicle theft
38.91409257,1707 - 1799 block of s street nw,violent,"38.9140925733,-77.0404683792",3D3,gun,25023127,02-03-2025,-77.04046838,cluster 6,evening,301.0,4202.0,2.0,Unknown,3.0,2025,"2/16/2025, 9:33:02 PM",4,violent|robbery,16-02-2025,precinct 15,robbery
38.9164774,1500 - 1599 block of new york avenue ne,property,"38.9164774036,-76.9827155922",5D3,others,25017026,04-02-2025,-76.98271559,cluster 23,evening,506.0,8803.0,5.0,Unknown,5.0,2025,"2/4/2025, 5:34:49 PM",6,property|theft/other,04-02-2025,precinct 76,theft/other
38.920933,500 - 799 block of rhode island avenue ne,property,"38.9209329952,-76.9971570051",5D1,others,25000425,01-01-2025,-76.99715701,cluster 21,midnight,502.0,9204.0,5.0,Unknown,5.0,2025,"1/2/2025, 12:15:19 AM",7,property|theft f/auto,01-01-2025,precinct 74,theft f/auto
38.90984851,1500 - 1599 block of 32nd street nw,property,"38.9098485087,-77.0636431481",2D2,others,25016407,03-02-2025,-77.06364315,cluster 4,evening,206.0,102.0,2.0,Unknown,2.0,2025,"2/3/2025, 5:08:22 PM",7,property|theft f/auto,03-02-2025,precinct 5,theft f/auto
38.92951689,3100 - 3299 block of 14th street nw,property,"38.9295168861,-77.0327298633",3D1,others,25011258,24-01-2025,-77.03272986,cluster 2,evening,302.0,2802.0,1.0,Unknown,3.0,2025,"1/24/2025, 3:48:13 PM",6,property|theft/other,24-01-2025,precinct 39,theft/other
38.90992743,1300 - 1699 block of connecticut avenue nw,property,"38.9099274291,-77.0436069637",2D3,knife,25002546,05-01-2025,-77.04360696,cluster 6,midnight,208.0,10700.0,2.0,golden triangle,2.0,2025,"1/5/2025, 11:15:56 PM",6,property|theft/other,05-01-2025,precinct 14,theft/other
38.87593926,1200 - 1269 block of new jersey avenue se,property,"38.8759392638,-77.0039524912",1D3,others,25013284,14-11-2024,-77.00395249,cluster 27,day,106.0,7201.0,8.0,capitol riverfront,1.0,2025,"1/28/2025, 2:02:35 PM",7,property|theft f/auto,14-11-2024,precinct 131,theft f/auto
38.95071881,4907 - 4999 block of kansas avenue nw,property,"38.9507188067,-77.019368108",4D2,others,25000252,01-01-2025,-77.01936811,cluster 18,day,407.0,2202.0,4.0,Unknown,4.0,2025,"1/1/2025, 11:24:21 AM",7,property|theft f/auto,31-12-2024,precinct 55,theft f/auto
38.82605094,200 - 299 block of elmira street sw,property,"38.8260509424,-77.0132524953",7D3,others,25010137,22-01-2025,-77.0132525,cluster 44,day,708.0,9807.0,8.0,Unknown,7.0,2025,"1/22/2025, 1:01:42 PM",8,property|motor vehicle theft,22-01-2025,precinct 126,motor vehicle theft
38.91755469,2000 - 2099 block of 12th street nw,property,"38.9175546852,-77.0280844018",3D2,others,25016697,03-02-2025,-77.0280844,cluster 3,midnight,305.0,4401.0,1.0,Unknown,3.0,2025,"2/3/2025, 11:36:35 PM",8,property|motor vehicle theft,03-02-2025,precinct 22,motor vehicle theft
38.87915341,1500 - 1649 block of pennsylvania avenue se,property,"38.8791534063,-76.982638197",1D3,others,25420211,14-01-2025,-76.9826382,cluster 26,evening,106.0,7100.0,6.0,capitol hill,1.0,2025,"1/15/2025, 5:31:26 PM",6,property|theft/other,14-01-2025,precinct 91,theft/other
38.93182076,park road nw and 11th street nw,property,"38.9318207562,-77.0282603683",3D1,others,25018387,07-02-2025,-77.02826037,cluster 2,day,302.0,3000.0,1.0,Unknown,3.0,2025,"2/7/2025, 11:42:22 AM",7,property|theft f/auto,07-02-2025,precinct 42,theft f/auto
38.90543809,1 - 1 block of thomas circle nw,property,"38.9054380874,-77.0323418139",2D3,others,25002038,04-01-2025,-77.03234181,cluster 8,evening,207.0,10100.0,2.0,downtown,2.0,2025,"1/4/2025, 9:01:10 PM",6,property|theft/other,04-01-2025,precinct 17,theft/other
38.92856517,2900 - 2999 block of connecticut avenue nw,property,"38.9285651686,-77.0544412144",2D2,others,25008923,19-01-2025,-77.05444121,cluster 15,evening,204.0,501.0,3.0,Unknown,2.0,2025,"1/19/2025, 4:17:25 PM",7,property|theft f/auto,18-01-2025,precinct 136,theft f/auto
38.92311991,2512 - 2599 block of bladensburg road ne,property,"38.9231199082,-76.9676193766",5D2,others,25002057,02-03-2025,-76.96761938,cluster 24,evening,503.0,11100.0,5.0,Unknown,5.0,2025,"1/4/2025, 9:04:29 PM",7,property|theft f/auto,04-01-2025,precinct 71,theft f/auto
38.9046846,1 - 99 block of banner lane nw,property,"38.9046846037,-77.0112134026",1D1,others,25420275,16-01-2025,-77.0112134,cluster 8,evening,102.0,4704.0,6.0,Unknown,1.0,2025,"1/18/2025, 5:31:35 PM",6,property|theft/other,16-01-2025,precinct 1,theft/other
38.91038467,1400 - 1499 block of church street nw,property,"38.9103846743,-77.0332551474",2D3,others,25420359,01-01-2025,-77.03325515,cluster 7,evening,208.0,5202.0,2.0,Unknown,2.0,2025,"1/28/2025, 3:32:04 PM",6,property|theft/other,02-12-2024,precinct 16,theft/other
38.92158471,2300 - 2499 block of washington place ne,property,"38.9215847053,-76.9937555941",5D2,others,25001759,04-01-2025,-76.99375559,cluster 22,day,505.0,9102.0,5.0,Unknown,5.0,2025,"1/4/2025, 12:32:55 PM",6,property|theft/other,04-01-2025,precinct 72,theft/other
38.90644104,1200 - 1299 block of 10th street nw,property,"38.9064410427,-77.0259833194",3D3,others,25420300,17-01-2025,-77.02598332,cluster 7,day,307.0,4902.0,2.0,Unknown,3.0,2025,"1/21/2025, 7:31:36 AM",6,property|theft/other,17-01-2025,precinct 129,theft/other
38.94627219,610 - 699 block of buchanan street ne,property,"38.9462721887,-76.9975677028",4D2,others,25019348,09-02-2025,-76.9975677,cluster 20,day,405.0,9504.0,5.0,Unknown,4.0,2025,"2/9/2025, 10:26:16 AM",8,property|motor vehicle theft,09-02-2025,precinct 67,motor vehicle theft
38.9044999,1100 - 1199 block of 23rd street nw,violent,"38.9044999017,-77.0501146041",2D3,others,25015271,02-03-2025,-77.0501146,cluster 5,midnight,207.0,5501.0,2.0,Unknown,2.0,2025,"2/1/2025, 6:01:12 AM",3,violent|assault w/dangerous weapon,01-02-2025,precinct 4,assault w/dangerous weapon
38.88185679,1201 - 1249 block of pennsylvania avenue se,property,"38.881856785,-76.9892727409",1D3,others,25023342,15-02-2025,-76.98927274,cluster 26,day,106.0,6900.0,6.0,capitol hill,1.0,2025,"2/17/2025, 11:35:46 AM",8,property|motor vehicle theft,15-02-2025,precinct 91,motor vehicle theft
38.9164774,1500 - 1599 block of new york avenue ne,property,"38.9164774036,-76.9827155922",5D3,others,25023925,18-02-2025,-76.98271559,cluster 23,day,506.0,8803.0,5.0,Unknown,5.0,2025,"2/18/2025, 1:06:13 PM",6,property|theft/other,18-02-2025,precinct 76,theft/other
38.89665588,4000 - 4121 block of minnesota avenue ne,property,"38.8966558827,-76.9476475094",6D1,others,25020341,11-02-2025,-76.94764751,cluster 30,day,602.0,7803.0,7.0,Unknown,6.0,2025,"2/12/2025, 11:42:02 AM",6,property|theft/other,10-02-2025,precinct 99,theft/other
38.91223688,1618 - 1699 block of 14th street nw,property,"38.9122368826,-77.0319516027",3D3,others,25016468,31-01-2025,-77.0319516,cluster 7,day,307.0,5001.0,2.0,Unknown,3.0,2025,"2/3/2025, 2:44:11 PM",6,property|theft/other,31-01-2025,precinct 16,theft/other
